name	att_length	genome_length	score
BDP_203250	23	36222	100
BDP_350933	18	36222	100
BDP_396357	21	36222	99
BDP_275325	24	36221	100
BDP_350010	8	36221	100
BDP_374294	59	36221	89
BDP_223698	93	36220	100
BDP_396662	24	36220	96
BDP_340759	36	36219	46.959999999999994
BDP_64871	47	36218	100
BDP_177906	137	36218	100
BDP_201364	26	36218	100
BDP_57574	381	36217	85.03999999999999
BDP_36141	15	36216	84
BDP_109199	24	36216	100
BDP_123937	48	36216	100
BDP_143807	27	36216	100
BDP_179072	43	36216	100
BDP_299515	28	36216	99
BDP_399827	95	36216	95
BDP_242207	54	36215	100
BDP_361010	47	36215	29.116883116883116
BDP_1017	10	36214	100
BDP_255498	10	36214	100
BDP_295763	5	36214	100
BDP_180293	8	36213	100
BDP_293993	11	36213	100
BDP_11160	27	36212	97
BDP_114369	133	36212	100
BDP_192143	8	36212	100
BDP_244067	77	36212	100
BDP_245585	46	36212	28.09
BDP_270923	72	36212	100
BDP_294165	47	36212	99
BDP_393430	91	36212	76
BDP_190423	24	36211	100
BDP_225934	18	36211	100
BDP_273476	14	36211	100
BDP_30454	25	36210	100
BDP_140097	6	36210	100
BDP_333443	5	36210	99
BDP_405623	8	36210	98
BDP_155069	12	36209	100
BDP_293646	39	36209	97
BDP_381367	64	36209	99
BDP_182747	15	36207	99
BDP_13608	6	36206	98
BDP_35107	15	36206	95
BDP_161705	22	36206	100
BDP_205683	6	36206	100
BDP_255101	47	36206	53.84
BDP_17259	7	36205	100
BDP_218153	58	36205	100
BDP_232157	31	36205	100
BDP_157725	17	36204	100
BDP_253300	8	36204	100
BDP_321055	124	36204	97
BDP_356669	12	36204	93
BDP_405301	26	36204	99
BDP_5590	125	36203	100
BDP_118567	14	36203	95
BDP_10841	31	36202	66.03092783505154
BDP_94794	56	36202	100
BDP_122373	41	36202	100
BDP_409395	25	36202	97
BDP_3826	28	36201	98
BDP_298216	32	36201	97
BDP_6479	5	36199	100
BDP_108170	71	36199	100
BDP_276463	16	36199	100
BDP_355996	25	36199	98
BDP_59859	16	36198	44.9672131147541
BDP_263754	11	36198	100
BDP_264134	41	36198	100
BDP_43452	49	36197	99
BDP_52335	25	36197	40.245614035087726
BDP_120401	15	36197	100
BDP_336025	10	36197	100
BDP_23278	5	36196	100
BDP_144299	31	36196	100
BDP_150976	31	36196	100
BDP_214800	52	36196	99
BDP_331623	21	36196	100
BDP_118523	7	36195	99
BDP_142852	26	36195	98
BDP_167395	97	36195	99
BDP_216528	8	36195	99
BDP_406764	17	36195	86.0392156862745
BDP_36287	27	36194	100
BDP_228345	53	36194	100
BDP_376439	30	36194	100
BDP_105075	7	36193	20.25
BDP_133222	137	36193	88
BDP_342890	21	36193	100
BDP_375012	42	36193	100
BDP_20654	42	36192	100
BDP_79824	18	36192	99
BDP_113442	134	36192	73.00990099009901
BDP_136652	20	36192	100
BDP_428112	55	36192	100
BDP_49304	24	36191	100
BDP_269163	58	36191	95
BDP_356614	63	36191	100
BDP_375953	10	36191	100
BDP_55064	6	36190	99
BDP_96558	49	36190	100
BDP_330167	21	36190	60.50515463917526
BDP_425418	34	36190	98
BDP_113096	8	36189	100
BDP_166917	124	36189	100
BDP_277852	51	36189	87.16
BDP_94757	21	36188	95
BDP_247089	23	36188	100
BDP_256571	27	36188	100
BDP_360541	52	36188	100
BDP_371063	14	36188	82
BDP_115389	46	36187	100
BDP_231081	15	36187	51.09
BDP_337055	9	36187	100
BDP_136449	36	36186	55.225352112676056
BDP_145214	23	36186	91
BDP_181397	26	36186	100
BDP_407593	87	36186	98
BDP_3211	21	36185	100
BDP_417892	24	36185	97.01
BDP_89864	122	36184	100
BDP_134474	5	36184	100
BDP_259202	28	36184	100
BDP_300916	23	36184	100
BDP_169628	58	36183	97
BDP_175482	105	36183	100
BDP_216874	19	36183	100
BDP_256505	17	36183	100
BDP_360060	90	36183	89
BDP_389407	17	36183	100
BDP_421192	23	36183	99
BDP_48171	17	36182	99
BDP_391010	68	36182	91
BDP_86261	134	36181	96.01
BDP_124398	13	36181	100
BDP_206846	47	36181	95
BDP_322536	15	36181	100
BDP_325643	78	36181	86
BDP_413702	75	36181	100
BDP_418546	27	36181	100
BDP_219041	28	36180	100
BDP_357840	31	36180	99
BDP_126945	7	36178	100
BDP_78391	61	36177	100
BDP_7912	39	36176	100
BDP_185537	21	36175	100
BDP_190205	31	36174	100
BDP_340211	86	36174	99
BDP_63932	7	36173	99
BDP_302824	12	36173	98
BDP_346495	5	36173	100
BDP_406044	83	36173	99
BDP_411784	21	36173	100
BDP_63355	47	36172	48.25
BDP_77336	8	36172	98
BDP_126176	6	36172	100
BDP_126060	18	36171	95
BDP_133842	8	36171	98
BDP_294095	8	36171	100
BDP_362633	15	36171	98
BDP_413297	17	36171	79
BDP_35268	28	36170	99
BDP_188866	103	36170	100
BDP_71240	46	36169	100
BDP_141199	95	36169	95
BDP_295104	29	36168	100
BDP_323428	24	36168	100
BDP_158491	24	36167	100
BDP_262553	126	36167	100
BDP_112011	101	36166	93
BDP_242280	45	36166	53.34285714285714
BDP_49738	50	36165	98
BDP_123784	18	36165	100
BDP_207903	72	36165	100
BDP_232045	6	36165	100
BDP_14024	6	36164	100
BDP_36974	19	36164	99
BDP_136680	88	36164	95
BDP_209905	15	36164	100
BDP_305692	29	36164	99
BDP_14640	47	36163	100
BDP_196705	133	36163	100
BDP_249935	45	36163	100
BDP_353123	28	36163	100
BDP_44145	42	36162	100
BDP_250917	15	36162	100
BDP_402787	8	36162	100
BDP_17120	133	36161	98
BDP_242002	22	36161	100
BDP_244157	61	36161	100
BDP_1843	67	36160	100
BDP_401853	17	36160	20.538461538461533
BDP_169571	13	36159	100
BDP_178442	43	36159	100
BDP_204098	16	36159	100
BDP_280518	27	36159	100
BDP_313950	26	36159	100
BDP_380547	73	36159	100
BDP_162926	119	36158	100
BDP_346510	15	36158	97
BDP_420557	30	36158	100
BDP_76072	21	36157	98
BDP_148176	19	36157	97
BDP_224148	21	36157	99
BDP_317437	109	36157	100
BDP_334438	25	36157	100
BDP_92952	10	36156	100
BDP_137427	50	36156	97
BDP_20433	15	36155	89
BDP_79271	30	36155	99
BDP_179601	7	36155	100
BDP_235172	7	36155	100
BDP_377728	24	36155	99
BDP_144989	19	36154	100
BDP_88639	27	36153	100
BDP_99121	8	36153	100
BDP_4440	34	36152	100
BDP_198291	16	36152	97
BDP_267419	38	36152	94
BDP_276488	11	36152	100
BDP_38614	42	36151	96.00990099009901
BDP_39747	25	36151	100
BDP_57790	6	36151	100
BDP_78536	14	36151	77
BDP_54365	47	36150	100
BDP_248710	105	36150	79
BDP_41828	8	36149	100
BDP_361209	34	36149	63.50515463917526
BDP_55046	24	36148	100
BDP_297194	38	36148	83.24038461538461
BDP_30432	5	36147	100
BDP_132088	6	36147	100
BDP_146943	26	36147	93
BDP_238924	46	36147	76
BDP_43741	112	36146	77
BDP_78931	57	36146	100
BDP_268579	46	36146	100
BDP_39917	131	36145	96
BDP_66961	58	36145	95
BDP_344060	7	36145	99
BDP_14530	5	36144	100
BDP_100394	6	36144	100
BDP_267161	72	36144	100
BDP_289273	30	36144	100
BDP_356263	12	36144	35.20253164556962
BDP_415881	45	36144	100
BDP_321189	121	36143	100
BDP_385806	9	36143	98
BDP_88936	57	36142	94.03999999999999
BDP_90842	22	36142	100
BDP_189237	13	36141	96
BDP_421470	5	36141	100
BDP_396425	22	36140	100
BDP_132865	51	36139	100
BDP_258583	15	36139	100
BDP_311070	102	36139	24.65686274509804
BDP_232131	5	36138	100
BDP_236811	50	36138	84
BDP_240566	20	36138	100
BDP_55167	92	36137	100
BDP_78148	17	36137	45.25
BDP_112787	136	36137	98
BDP_141758	16	36137	100
BDP_206717	19	36137	100
BDP_353635	25	36137	100
BDP_14683	8	36136	100
BDP_145002	64	36136	96
BDP_269575	6	36136	99
BDP_100168	7	36135	99
BDP_109784	42	36135	100
BDP_146851	21	36134	100
BDP_218957	25	36134	96
BDP_349208	8	36134	100
BDP_28717	36	36133	100
BDP_232222	30	36133	100
BDP_324406	28	36133	100
BDP_46543	15	36132	32.64473684210527
BDP_71023	15	36132	98
BDP_129817	27	36132	99
BDP_151315	27	36132	100
BDP_302210	14	36132	100
BDP_63500	45	36131	100
BDP_71968	5	36131	100
BDP_74650	6	36131	100
BDP_77522	16	36131	100
BDP_43137	16	36130	100
BDP_44810	14	36130	100
BDP_123750	46	36130	100
BDP_236261	9	36130	100
BDP_314284	5	36130	100
BDP_43286	27	36129	100
BDP_89191	108	36129	100
BDP_382739	19	36129	100
BDP_16904	68	36128	89
BDP_51190	6	36128	100
BDP_60920	6	36128	100
BDP_193013	13	36128	100
BDP_4827	13	36127	100
BDP_195457	20	36127	100
BDP_355829	46	36127	100
BDP_104730	13	36126	100
BDP_240117	45	36126	100
BDP_42328	606	36125	100
BDP_189945	47	36125	100
BDP_307192	94	36125	100
BDP_409314	64	36125	99
BDP_52610	101	36124	92
BDP_97777	46	36124	99
BDP_101232	13	36124	100
BDP_180505	8	36124	100
BDP_428279	5	36124	100
BDP_31238	52	36123	92
BDP_48061	6	36123	99
BDP_98810	8	36123	99
BDP_282988	31	36123	100
BDP_295776	86	36123	99
BDP_63609	10	36122	100
BDP_67643	8	36122	100
BDP_145533	131	36122	100
BDP_155700	21	36122	100
BDP_218763	5	36122	99
BDP_311485	35	36122	100
BDP_374273	22	36122	100
BDP_419541	60	36122	100
BDP_137761	5	36121	100
BDP_58093	26	36120	100
BDP_107511	51	36120	60.00990099009901
BDP_171572	45	36120	99
BDP_239023	124	36120	100
BDP_316982	13	36120	72.03999999999999
BDP_42710	16	36119	80.0873786407767
BDP_47726	16	36119	99
BDP_163552	17	36119	100
BDP_189919	46	36119	100
BDP_97321	7	36118	100
BDP_133245	36	36118	100
BDP_147990	15	36118	100
BDP_234088	295	36118	100
BDP_324889	31	36118	100
BDP_326801	6	36118	98
BDP_47405	103	36117	99
BDP_64902	19	36117	99
BDP_87741	22	36117	100
BDP_292325	5	36117	100
BDP_3797	20	36116	95
BDP_139032	20	36116	100
BDP_248419	5	36116	99
BDP_5105	28	36115	91.03999999999999
BDP_35329	22	36115	100
BDP_160767	22	36115	29.250000000000004
BDP_375053	64	36115	98
BDP_399326	55	36114	100
BDP_182669	47	36113	96
BDP_225905	43	36113	98.00990099009901
BDP_85265	6	36112	100
BDP_109234	21	36112	99
BDP_131422	8	36112	100
BDP_307194	17	36112	99
BDP_423884	12	36112	89.00990099009901
BDP_26324	126	36111	100
BDP_32934	31	36111	100
BDP_30928	51	36110	74
BDP_61567	27	36110	79
BDP_81111	6	36110	100
BDP_91816	84	36110	100
BDP_223836	50	36110	100
BDP_310580	46	36110	100
BDP_33865	74	36109	91
BDP_69951	28	36109	100
BDP_118673	31	36109	98
BDP_340642	30	36109	100
BDP_396572	17	36109	100
BDP_62938	17	36108	74.03999999999999
BDP_72355	21	36108	100
BDP_15366	85	36107	93
BDP_59605	13	36107	100
BDP_25542	42	36106	80.00990099009901
BDP_261229	52	36106	100
BDP_265505	149	36106	96
BDP_355367	6	36106	100
BDP_210240	49	36105	99
BDP_254089	21	36105	95
BDP_276904	20	36105	100
BDP_332659	15	36105	100
BDP_8071	28	36104	100
BDP_27859	5	36104	99
BDP_210974	12	36104	71.03999999999999
BDP_280866	12	36104	100
BDP_360755	99	36103	94
BDP_72762	98	36101	76
BDP_177510	137	36101	100
BDP_194877	15	36101	100
BDP_221349	36	36101	98.00990099009901
BDP_335359	23	36100	51.23809523809523
BDP_47240	63	36099	100
BDP_154858	15	36099	42.23456790123457
BDP_182865	15	36099	94
BDP_203679	29	36099	98
BDP_199296	19	36098	98
BDP_319427	13	36098	32.41
BDP_333363	12	36098	100
BDP_243540	108	36097	96
BDP_244698	23	36097	88
BDP_377079	73	36097	100
BDP_379435	20	36097	100
BDP_303940	47	36096	100
BDP_1420	27	36095	100
BDP_42315	46	36095	99
BDP_170209	49	36095	100
BDP_202283	45	36095	92
BDP_274328	44	36095	95
BDP_308479	56	36095	92
BDP_341843	18	36095	100
BDP_342837	22	36095	100
BDP_229373	17	36094	100
BDP_86610	72	36093	100
BDP_191662	6	36093	100
BDP_251315	48	36093	99
BDP_259465	6	36093	98
BDP_24945	41	36092	61.08653846153847
BDP_327574	42	36092	100
BDP_349152	47	36092	100
BDP_421111	22	36092	100
BDP_84092	56	36091	96
BDP_86919	126	36091	100
BDP_293484	39	36091	96
BDP_293545	24	36091	100
BDP_350649	55	36091	95
BDP_148956	13	36090	100
BDP_189213	47	36090	100
BDP_310670	46	36089	93
BDP_322695	30	36089	95
BDP_349516	21	36089	100
BDP_113188	19	36088	98
BDP_314908	34	36088	25.428571428571423
BDP_395100	125	36088	100
BDP_81960	45	36087	100
BDP_211893	20	36087	100
BDP_223361	16	36087	98
BDP_403060	45	36087	96
BDP_427491	125	36087	100
BDP_11959	45	36086	100
BDP_51026	5	36086	100
BDP_64424	25	36086	100
BDP_160090	137	36086	98
BDP_259105	31	36086	99
BDP_328689	26	36086	99
BDP_85957	68	36085	96
BDP_126003	21	36085	21.25
BDP_157119	49	36085	68.00990099009901
BDP_313329	100	36085	69
BDP_277870	6	36084	100
BDP_80224	16	36083	96
BDP_141010	21	36083	100
BDP_158458	62	36083	85
BDP_299501	5	36083	100
BDP_101003	24	36082	90.0392156862745
BDP_103741	7	36082	100
BDP_294528	56	36082	53.56043956043956
BDP_85800	8	36081	100
BDP_156482	74	36081	92
BDP_221412	11	36081	99
BDP_418535	18	36081	96
BDP_425290	46	36081	100
BDP_218935	17	36080	100
BDP_382578	15	36080	99
BDP_10753	46	36079	100
BDP_429668	31	36079	97
BDP_221466	6	36078	100
BDP_3467	6	36077	100
BDP_41961	111	36077	86.03999999999999
BDP_140505	5	36077	99
BDP_192915	30	36077	99
BDP_295232	26	36077	100
BDP_10868	42	36076	97
BDP_103255	29	36076	63
BDP_103642	14	36076	100
BDP_178259	21	36076	100
BDP_213755	83	36076	100
BDP_288240	381	36076	53.03999999999999
BDP_12415	43	36075	100
BDP_176652	77	36075	99
BDP_280527	35	36075	40.13636363636364
BDP_83312	14	36074	75.01
BDP_200647	29	36074	99
BDP_207642	20	36074	100
BDP_220078	102	36074	97
BDP_206024	13	36073	100
BDP_233169	5	36073	100
BDP_284525	6	36072	100
BDP_75098	129	36071	100
BDP_390125	16	36071	100
BDP_181612	103	36070	95
BDP_395387	88	36070	100
BDP_36	20	36069	100
BDP_10553	6	36069	100
BDP_105933	28	36069	98
BDP_11839	14	36068	100
BDP_44867	57	36068	79
BDP_160494	11	36068	100
BDP_260847	84	36068	100
BDP_263657	32	36068	100
BDP_264720	88	36068	100
BDP_381358	15	36068	93
BDP_87148	56	36067	99
BDP_244414	18	36067	98
BDP_263097	16	36067	93
BDP_333126	35	36067	100
BDP_247299	6	36066	100
BDP_351058	5	36066	100
BDP_353811	11	36066	100
BDP_18854	50	36065	97
BDP_60917	27	36063	72.64
BDP_218235	5	36063	100
BDP_327910	48	36063	93
BDP_333056	159	36063	73
BDP_12317	63	36062	100
BDP_18068	51	36062	90.0392156862745
BDP_85197	8	36062	100
BDP_112716	30	36062	100
BDP_35069	25	36061	100
BDP_226870	9	36061	100
BDP_227857	22	36061	100
BDP_283306	14	36061	100
BDP_127891	5	36060	99
BDP_191585	22	36059	100
BDP_368644	6	36059	100
BDP_99760	47	36058	100
BDP_109322	7	36058	100
BDP_168965	10	36058	100
BDP_356858	98	36058	96
BDP_22698	58	36057	100
BDP_37848	8	36057	100
BDP_54848	23	36056	96
BDP_164553	24	36056	100
BDP_349783	25	36056	100
BDP_89863	29	36055	99
BDP_176785	17	36055	100
BDP_424978	36	36055	96
BDP_41959	21	36054	100
BDP_68504	5	36054	98
BDP_71057	79	36054	99
BDP_95755	5	36054	100
BDP_199708	9	36054	100
BDP_186366	6	36053	100
BDP_422596	7	36053	100
BDP_116304	108	36052	95
BDP_130815	141	36052	100
BDP_413046	14	36052	100
BDP_297063	21	36051	100
BDP_310353	6	36051	99
BDP_383061	11	36051	100
BDP_390223	335	36051	91.0392156862745
BDP_27576	22	36049	100
BDP_256183	23	36049	99
BDP_381616	54	36049	99
BDP_1502	19	36048	99
BDP_225392	33	36048	95
BDP_229190	22	36048	100
BDP_184403	5	36047	98
BDP_229210	14	36047	100
BDP_415033	45	36047	99
BDP_64612	60	36046	99
BDP_75918	48	36046	100
BDP_81039	22	36046	97
BDP_116446	130	36046	100
BDP_119198	30	36046	96
BDP_169082	124	36046	95
BDP_43595	13	36045	81.01
BDP_136904	20	36045	100
BDP_173440	123	36045	100
BDP_230632	44	36045	97
BDP_276003	6	36045	100
BDP_364085	31	36045	99
BDP_68141	6	36044	100
BDP_129759	84	36044	97
BDP_178326	19	36044	99
BDP_179945	43	36044	50
BDP_306370	5	36044	100
BDP_316169	29	36044	98
BDP_413911	5	36044	100
BDP_4168	86	36043	93
BDP_259482	128	36043	97
BDP_319345	45	36043	100
BDP_377257	20	36043	99
BDP_169086	9	36042	100
BDP_227319	8	36042	100
BDP_284796	9	36042	100
BDP_353180	5	36042	100
BDP_367083	8	36042	99
BDP_110567	31	36041	98
BDP_269015	51	36041	99
BDP_31591	74	36040	91
BDP_127308	20	36040	100
BDP_251998	21	36040	52.00980392156863
BDP_199522	32	36039	99
BDP_213754	50	36039	96.00990099009901
BDP_265441	14	36039	100
BDP_400510	12	36039	71
BDP_405759	5	36039	98
BDP_168584	23	36038	98
BDP_302053	21	36037	100
BDP_340699	46	36037	98
BDP_350309	5	36037	100
BDP_396455	46	36037	100
BDP_113649	121	36036	100
BDP_242151	23	36036	99
BDP_256146	31	36036	97
BDP_26156	22	36035	100
BDP_49007	47	36035	99
BDP_146092	19	36035	100
BDP_313084	18	36035	100
BDP_13590	18	36034	94
BDP_70949	26	36033	100
BDP_182595	136	36033	95
BDP_424084	48	36033	99
BDP_371	5	36032	99
BDP_264041	26	36032	37.08641975308642
BDP_194878	49	36031	97
BDP_223227	16	36031	76.00990099009901
BDP_164077	34	36030	41.12676056338027
BDP_188338	12	36030	100
BDP_332987	22	36030	100
BDP_46687	18	36029	93
BDP_158474	64	36029	78.0873786407767
BDP_175299	17	36029	99
BDP_255556	84	36028	99
BDP_288363	26	36028	100
BDP_321678	7	36028	100
BDP_45430	33	36027	97
BDP_283344	22	36027	85
BDP_24027	107	36026	86
BDP_42122	15	36026	81
BDP_350891	46	36026	99
BDP_372879	5	36026	99
BDP_384478	128	36026	69
BDP_81091	16	36025	100
BDP_126700	50	36025	100
BDP_94515	26	36024	99
BDP_324146	51	36023	87.25
BDP_30913	19	36022	97
BDP_206934	32	36022	100
BDP_209675	61	36022	100
BDP_241646	13	36022	100
BDP_28270	12	36021	100
BDP_55596	13	36021	91
BDP_62570	27	36021	96
BDP_72402	5	36021	100
BDP_181769	6	36021	100
BDP_384514	25	36021	98
BDP_27581	72	36020	100
BDP_29106	60	36020	73.01052631578948
BDP_99536	49	36020	99
BDP_284324	16	36020	100
BDP_359803	30	36020	99
BDP_363533	19	36020	100
BDP_405793	25	36020	100
BDP_246450	20	36019	100
BDP_285635	22	36019	98
BDP_290506	59	36019	100
BDP_310669	26	36019	47.51485148514851
BDP_9826	32	36018	100
BDP_66147	61	36018	98
BDP_154119	5	36018	100
BDP_365396	46	36018	100
BDP_54966	8	36017	98
BDP_77345	5	36017	100
BDP_97647	7	36017	100
BDP_101054	122	36017	94
BDP_31179	73	36016	90
BDP_41642	14	36016	99
BDP_83145	5	36016	98
BDP_110378	6	36016	100
BDP_238598	47	36016	100
BDP_27397	52	36015	100
BDP_85206	5	36015	50.41
BDP_279203	50	36015	100
BDP_52584	122	36014	83
BDP_112471	125	36014	100
BDP_64127	15	36013	100
BDP_98825	32	36013	93.0873786407767
BDP_271501	28	36013	100
BDP_103733	27	36012	100
BDP_411246	5	36012	100
BDP_68206	12	36011	100
BDP_50902	6	36010	100
BDP_231780	10	36009	100
BDP_388306	30	36009	89
BDP_51114	11	36008	100
BDP_100386	54	36008	100
BDP_108255	123	36008	100
BDP_153408	47	36008	100
BDP_159046	139	36008	99
BDP_94389	127	36007	100
BDP_260126	108	36007	92
BDP_319507	22	36007	100
BDP_7572	30	36006	98.00990099009901
BDP_43135	53	36006	100
BDP_104192	42	36006	100
BDP_160508	136	36006	96
BDP_294284	8	36006	100
BDP_398656	6	36006	100
BDP_157513	19	36005	100
BDP_256685	30	36005	100
BDP_370885	50	36005	100
BDP_16669	8	36004	99
BDP_144397	8	36003	100
BDP_4345	28	36002	100
BDP_11224	109	36002	98
BDP_103389	45	36002	100
BDP_206880	14	36002	100
BDP_304016	8	36002	98
BDP_364217	27	36002	100
BDP_84851	82	36001	77
BDP_190204	15	36001	99
BDP_100685	11	36000	99
BDP_213775	24	36000	97.01
BDP_229198	76	36000	100
BDP_367638	11	36000	100
BDP_70770	126	35999	100
BDP_111558	44	35998	45.118421052631575
BDP_273013	14	35998	100
BDP_315715	64	35998	99
BDP_326381	158	35998	83
BDP_31206	6	35997	100
BDP_111470	52	35997	93
BDP_289149	105	35997	98
BDP_322981	14	35997	100
BDP_15030	22	35996	100
BDP_63930	5	35996	100
BDP_327571	98	35995	100
BDP_388571	5	35995	100
BDP_5182	11	35994	100
BDP_170007	13	35994	64.03999999999999
BDP_181296	7	35994	100
BDP_360457	139	35994	97
BDP_364575	42	35994	93
BDP_179130	106	35993	85
BDP_202971	80	35993	99
BDP_304470	41	35993	96
BDP_103455	12	35992	96
BDP_121165	17	35992	100
BDP_143790	5	35992	99
BDP_216453	17	35992	100
BDP_295956	14	35992	100
BDP_314453	18	35992	35
BDP_190540	44	35991	93
BDP_201853	127	35991	100
BDP_25500	19	35990	100
BDP_61569	20	35990	100
BDP_249266	43	35990	98
BDP_420378	15	35990	100
BDP_81415	25	35989	100
BDP_188767	19	35989	76.01
BDP_198004	30	35989	99
BDP_372255	20	35989	100
BDP_373126	19	35989	99
BDP_380542	23	35989	100
BDP_35819	381	35988	98
BDP_141114	20	35988	56.03999999999999
BDP_378640	22	35988	100
BDP_38090	16	35987	84.09
BDP_63716	15	35987	100
BDP_271690	131	35987	100
BDP_91429	75	35986	48.09
BDP_283371	129	35986	96
BDP_67559	22	35985	98
BDP_142906	14	35985	100
BDP_146417	49	35985	100
BDP_171846	40	35985	99
BDP_268132	6	35985	100
BDP_85269	18	35984	100
BDP_321933	27	35984	99
BDP_137402	62	35983	99
BDP_141109	244	35983	94
BDP_224815	22	35983	97
BDP_307695	14	35983	100
BDP_149223	15	35982	100
BDP_204232	32	35982	99
BDP_362383	47	35981	94
BDP_371904	5	35981	100
BDP_416206	46	35981	99
BDP_2156	27	35980	100
BDP_15081	31	35980	99
BDP_92252	47	35980	97.00990099009901
BDP_201141	16	35980	77.00980392156863
BDP_224166	39	35980	98
BDP_28772	31	35979	97
BDP_117608	52	35978	81
BDP_225807	48	35978	87.01
BDP_280529	39	35978	99
BDP_50287	26	35977	100
BDP_103240	122	35977	100
BDP_301405	26	35977	98.00990099009901
BDP_398611	28	35977	98
BDP_237417	6	35976	100
BDP_291731	115	35976	80
BDP_392431	203	35976	62.64
BDP_7394	30	35975	98
BDP_170808	9	35975	100
BDP_202646	7	35975	100
BDP_242046	44	35975	96
BDP_287492	125	35975	100
BDP_423265	7	35975	100
BDP_33468	19	35974	96
BDP_196645	47	35974	95
BDP_28368	27	35973	99
BDP_151852	7	35973	100
