cluster	type	genome_size	name
family_4	BDP	46710	BDP_366961
family_4	BDP	48385	BDP_399869
family_4	BUP	15710	BUP_226321
family_4	BDP	45339	BDP_283519
family_4	BDP	46154	BDP_43594
family_4	BDP	46539	BDP_352851
family_4	BUP	39316	BUP_359112
family_4	BDP	46683	BDP_58103
family_4	BDP	53606	BDP_387872
family_4	BDP	48644	BDP_387090
family_4	BDP	49554	BDP_15994
family_4	BDP	47572	BDP_11177
family_4	BDP	47630	BDP_310253
family_4	BUP	25382	BUP_70639
family_4	BDP	50889	BDP_72943
family_4	BDP	45636	BDP_246992
family_4	BDP	49139	BDP_51104
family_4	BDP	49444	BDP_138011
family_4	BUP	17721	BUP_118569
family_4	BUP	32002	BUP_222128
family_4	BDP	48434	BDP_236614
family_4	BDP	46373	BDP_177807
family_4	BDP	48404	BDP_40345
family_4	BDP	44057	BDP_366794
family_4	BDP	48584	BDP_370766
family_4	BDP	49430	BDP_135180
family_4	BDP	46231	BDP_384245
family_4	BDP	49036	BDP_374562
family_4	BDP	47727	BDP_35299
family_4	BDP	44989	BDP_378048
family_4	BDP	47823	BDP_239296
family_4	BUP	48585	BUP_175782
family_4	BDP	48068	BDP_39671
family_4	BUP	41097	BUP_246392
family_4	BDP	49609	BDP_46450
family_4	BUP	38655	BUP_39671
family_4	BDP	49717	BDP_55182
family_4	BDP	47559	BDP_113059
family_4	BDP	49034	BDP_5630
family_4	BDP	45768	BDP_322924
family_4	BDP	48431	BDP_272305
family_4	BDP	51385	BDP_27118
family_4	BUP	21920	BUP_64847
family_4	BDP	46731	BDP_247142
family_4	BDP	47397	BDP_34988
family_4	BDP	46325	BDP_15396
family_4	BDP	47067	BDP_429085
family_4	BDP	48737	BDP_197888
family_4	BDP	45201	BDP_147608
family_4	BDP	51557	BDP_73360
family_4	BUP	44830	BUP_333412
family_4	BUP	13238	BUP_51275
family_4	BUP	21228	BUP_18282
family_4	BDP	49914	BDP_31210
family_4	BDP	45055	BDP_325092
family_4	BDP	46954	BDP_132390
family_4	BUP	21897	BUP_45676
family_4	BDP	35643	BDP_104277
family_4	BUP	21286	BUP_33665
family_4	BDP	47575	BDP_254930
family_4	BUP	19471	BUP_112072
family_4	BDP	44867	BDP_160256
family_4	BDP	44659	BDP_175141
family_4	BDP	47332	BDP_126549
family_4	BDP	47788	BDP_365883
family_4	BDP	48400	BDP_116562
family_4	BDP	49710	BDP_91660
family_4	BDP	51055	BDP_86947
family_4	BDP	57625	BDP_290198
family_4	BDP	59528	BDP_144758
family_4	BDP	59542	BDP_161112
family_4	BUP	48517	BUP_332196
family_4	BUP	17821	BUP_146541
family_4	BUP	18278	BUP_273472
family_4	BUP	11598	BUP_63502
family_4	BDP	48866	BDP_317216
family_4	BDP	48248	BDP_4215
family_4	BDP	51575	BDP_125457
family_4	BDP	52308	BDP_365795
family_4	BUP	22139	BUP_174575
family_4	BDP	49323	BDP_198220
family_4	BDP	44049	BDP_29085
family_4	BDP	49850	BDP_7658
family_4	BDP	47862	BDP_5257
family_4	BDP	47897	BDP_107252
family_4	BDP	49980	BDP_320762
family_4	BDP	51157	BDP_267588
family_4	BUP	18852	BUP_129787
family_4	BDP	49734	BDP_40197
family_4	BDP	48896	BDP_108013
family_4	BDP	45871	BDP_169595
family_4	BDP	48712	BDP_264352
family_4	BDP	49954	BDP_327725
family_4	BUP	43232	BUP_139299
family_4	BDP	28553	BDP_302927
family_4	BUP	51647	BUP_212393
family_4	BDP	48559	BDP_290214
family_4	BDP	47353	BDP_57756
family_4	BDP	46127	BDP_395564
family_4	BDP	47692	BDP_259811
family_4	BUP	19886	BUP_221600
family_4	BUP	45479	BUP_105347
family_4	BDP	27124	BDP_104165
family_4	BUP	24318	BUP_89913
family_4	BDP	47689	BDP_208441
family_4	BUP	46093	BUP_9127
family_4	BDP	50271	BDP_153575
family_4	BDP	44947	BDP_358222
family_4	BDP	49376	BDP_396075
family_4	BUP	46071	BUP_180508
family_4	BDP	46841	BDP_332363
family_4	BDP	48827	BDP_255479
family_4	BDP	49139	BDP_40263
family_4	BDP	51017	BDP_287883
family_4	BUP	46822	BUP_295492
family_4	BUP	38472	BUP_187497
family_4	BDP	45890	BDP_356280
family_4	BDP	47638	BDP_122212
family_4	BDP	48279	BDP_11993
family_4	BDP	46341	BDP_232659
family_4	BDP	45386	BDP_108469
family_4	BDP	47345	BDP_258060
family_4	BUP	14530	BUP_154199
family_4	BDP	52964	BDP_42062
family_4	BDP	50268	BDP_231735
family_4	BDP	49251	BDP_101346
family_4	BDP	46648	BDP_302615
family_4	BDP	45824	BDP_73391
family_4	BDP	47796	BDP_266497
family_4	BDP	48469	BDP_173498
family_4	BDP	48976	BDP_167551
family_4	BDP	50625	BDP_60048
family_4	BDP	50670	BDP_18932
family_4	BUP	42555	BUP_24058
family_4	BDP	47190	BDP_30906
family_4	BDP	49616	BDP_377641
family_4	BUP	9361	BUP_310368
family_4	BUP	15536	BUP_222957
family_4	BDP	36605	BDP_237420
family_4	BDP	48736	BDP_167397
family_4	BDP	50018	BDP_47509
family_4	BDP	48207	BDP_43983
family_4	BDP	47705	BDP_111657
family_4	BDP	47599	BDP_406904
family_4	BDP	48487	BDP_224804
family_4	BUP	41679	BUP_103892
family_4	BUP	41856	BUP_190868
family_4	BDP	49398	BDP_146953
family_4	BUP	39753	BUP_137913
family_4	BDP	46960	BDP_110314
family_4	BUP	17527	BUP_110772
family_4	BDP	48867	BDP_112622
family_4	BDP	41421	BDP_391399
family_4	BDP	44631	BDP_428914
family_4	BDP	44183	BDP_387173
family_4	BDP	46606	BDP_174337
family_4	BDP	47833	BDP_28865
family_4	BDP	48418	BDP_179155
family_4	BDP	48945	BDP_117649
family_4	BUP	44635	BUP_190304
family_4	BUP	58884	BUP_274309
family_4	BUP	96275	BUP_230459
family_4	BDP	44513	BDP_127330
family_4	BDP	45297	BDP_128152
family_4	BDP	45400	BDP_217474
family_4	BDP	45817	BDP_220267
family_4	BDP	45898	BDP_39948
family_4	BDP	46959	BDP_313244
family_4	BDP	48095	BDP_219509
family_4	BDP	49764	BDP_378503
family_4	BDP	44391	BDP_405711
family_4	BDP	46384	BDP_12401
family_4	BDP	47294	BDP_2916
family_4	BDP	49078	BDP_278025
family_4	BDP	49174	BDP_305600
family_4	BUP	31487	BUP_202999
family_4	BUP	17973	BUP_285878
family_4	BDP	44876	BDP_6902
family_4	BDP	45201	BDP_287952
family_4	BDP	45319	BDP_311669
family_4	BDP	45349	BDP_152774
family_4	BDP	45469	BDP_245321
family_4	BDP	45855	BDP_339615
family_4	BDP	46211	BDP_387085
family_4	BDP	46456	BDP_375313
family_4	BDP	46571	BDP_6297
family_4	BDP	46640	BDP_210238
family_4	BDP	47314	BDP_340289
family_4	BDP	47434	BDP_29164
family_4	BDP	47722	BDP_218321
family_4	BDP	47846	BDP_62821
family_4	BDP	48033	BDP_15192
family_4	BDP	48169	BDP_332734
family_4	BDP	48676	BDP_148315
family_4	BDP	49062	BDP_136766
family_4	BDP	50262	BDP_352311
family_4	BUP	13283	BUP_342106
family_4	BUP	45363	BUP_161759
family_4	BUP	40439	BUP_306746
family_4	BUP	18069	BUP_234658
family_4	BUP	40405	BUP_41073
family_4	BDP	45293	BDP_292869
family_4	BDP	45376	BDP_133085
family_4	BDP	46916	BDP_75467
family_4	BDP	47623	BDP_337981
family_4	BDP	48543	BDP_35535
family_4	BDP	46134	BDP_105779
family_4	BDP	46953	BDP_5810
family_4	BDP	49825	BDP_192257
family_4	BDP	54329	BDP_314167
family_4	BUP	29766	BUP_277402
family_4	BUP	9056	BUP_355308
family_4	BUP	16106	BUP_274030
family_4	BUP	22102	BUP_41505
family_4	BUP	51777	BUP_104746
family_4	BUP	43387	BUP_305700
family_4	BUP	88250	BUP_152777
family_4	BUP	17360	BUP_232634
family_4	BDP	44295	BDP_19847
family_4	BDP	44384	BDP_16505
family_4	BDP	45655	BDP_111221
family_4	BDP	45716	BDP_364454
family_4	BDP	46081	BDP_51560
family_4	BDP	46130	BDP_71541
family_4	BDP	46717	BDP_136465
family_4	BDP	46899	BDP_68578
family_4	BDP	48137	BDP_158667
family_4	BDP	48206	BDP_65236
family_4	BDP	48605	BDP_326029
family_4	BDP	48865	BDP_375337
family_4	BDP	50598	BDP_222184
family_4	BDP	55068	BDP_227723
family_4	BUP	45029	BUP_139451
family_4	BDP	45264	BDP_258391
family_4	BDP	46214	BDP_360710
family_4	BDP	46730	BDP_22346
family_4	BDP	46770	BDP_59908
family_4	BDP	47128	BDP_348306
family_4	BDP	47586	BDP_81523
family_4	BDP	47645	BDP_232351
family_4	BDP	48221	BDP_129720
family_4	BDP	49316	BDP_110787
family_4	BDP	49346	BDP_129725
family_4	BDP	42642	BDP_276678
family_4	BDP	45884	BDP_180698
family_4	BDP	46534	BDP_199746
family_4	BDP	46690	BDP_360855
family_4	BDP	47230	BDP_381458
family_4	BDP	47770	BDP_250260
family_4	BDP	47882	BDP_348547
family_4	BDP	47964	BDP_284785
family_4	BDP	48170	BDP_265768
family_4	BDP	48950	BDP_223626
family_4	BDP	51559	BDP_281709
family_4	BDP	52001	BDP_260246
family_4	BUP	14417	BUP_608
family_4	BDP	46042	BDP_117099
family_4	BDP	46505	BDP_161179
family_4	BDP	46597	BDP_280178
family_4	BDP	46992	BDP_41860
family_4	BDP	49570	BDP_3531
family_4	BDP	52108	BDP_415473
family_4	BUP	51801	BUP_267645
family_4	BDP	48704	BDP_36536
family_4	BUP	14524	BUP_274758
family_4	BUP	11081	BUP_118355
family_4	BUP	37237	BUP_361196
family_4	BUP	9169	BUP_160385
family_4	BDP	45631	BDP_6772
family_4	BDP	46486	BDP_99946
family_4	BDP	48096	BDP_410138
family_4	BUP	9426	BUP_326251
family_4	BDP	46833	BDP_320544
family_4	BDP	47106	BDP_65247
family_4	BDP	47297	BDP_190844
family_4	BDP	48059	BDP_197555
family_4	BDP	48199	BDP_264138
family_4	BUP	45773	BUP_163343
family_4	BDP	46221	BDP_174600
family_4	BDP	48185	BDP_228072
family_4	BUP	10712	BUP_121440
family_4	BDP	44543	BDP_200530
family_4	BDP	45081	BDP_82064
family_4	BDP	45161	BDP_167982
family_4	BDP	45963	BDP_216123
family_4	BDP	47073	BDP_149567
family_4	BDP	48047	BDP_397318
family_4	BDP	48313	BDP_292218
family_4	BDP	49529	BDP_49736
family_4	BDP	46933	BDP_401701
family_4	BDP	47502	BDP_298921
family_4	BUP	33744	BUP_311975
family_4	BUP	52993	BUP_281854
family_4	BDP	46798	BDP_377559
family_4	BDP	47572	BDP_146657
family_4	BDP	45457	BDP_8564
family_4	BDP	46770	BDP_403438
family_4	BDP	44239	BDP_107471
family_4	BDP	47942	BDP_171430
family_4	BDP	47136	BDP_367433
family_4	BUP	18880	BUP_86369
family_4	BDP	47258	BDP_371152
family_4	BUP	22207	BUP_223901
family_4	BDP	48730	BDP_344033
family_4	BDP	47548	BDP_303426
family_4	BDP	48436	BDP_332234
family_4	BDP	27585	BDP_271296
family_4	BDP	45406	BDP_147666
family_4	BDP	47130	BDP_51752
family_4	BDP	47792	BDP_21616
family_4	BDP	46146	BDP_99343
family_4	BDP	47590	BDP_172147
family_4	BDP	51536	BDP_35028
family_4	BDP	43816	BDP_247362
family_4	BDP	49944	BDP_416550
family_4	BDP	51355	BDP_233409
family_4	BUP	16223	BUP_219731
family_4	BDP	46484	BDP_121097
family_4	BDP	47496	BDP_91160
family_4	BDP	45993	BDP_310940
family_4	BDP	50082	BDP_379536
family_4	BDP	44976	BDP_5008
family_4	BDP	46780	BDP_412244
family_4	BDP	46292	BDP_175236
family_4	BDP	47994	BDP_378979
family_4	BDP	48795	BDP_182830
family_4	BUP	30952	BUP_338040
family_4	BDP	48403	BDP_117515
family_4	BDP	46449	BDP_255447
family_4	BDP	47777	BDP_113921
family_4	BUP	19181	BUP_20721
family_4	BUP	48497	BUP_295440
family_4	BDP	46090	BDP_204290
family_4	BDP	45262	BDP_339728
family_4	BDP	43344	BDP_347786
family_4	BDP	48103	BDP_386888
family_4	BDP	48630	BDP_100376
family_4	BDP	59209	BDP_354730
family_4	BUP	36510	BUP_263364
family_4	BDP	48562	BDP_133646
family_4	BUP	42394	BUP_221733
family_4	BDP	43386	BDP_230541
family_4	BUP	36686	BUP_50488
family_4	BDP	47721	BDP_371219
family_4	BUP	20049	BUP_228768
family_4	BUP	55917	BUP_120605
family_4	BUP	31810	BUP_28691
family_4	BDP	47859	BDP_236776
family_4	BDP	47726	BDP_209413
family_4	BDP	47802	BDP_148558
family_4	BDP	48567	BDP_161121
family_4	BDP	49056	BDP_152880
family_4	BDP	49100	BDP_439
family_4	BUP	39111	BUP_204703
family_4	BDP	84308	BDP_106809
family_4	BDP	50156	BDP_234149
family_4	BDP	35024	BDP_90876
family_4	BUP	20650	BUP_261418
family_4	BDP	49786	BDP_247117
family_4	BDP	50889	BDP_378256
family_4	BDP	46484	BDP_274935
family_4	BDP	48452	BDP_290197
family_4	BUP	46725	BUP_209172
family_4	BDP	46153	BDP_354790
family_4	BDP	47387	BDP_349667
family_4	BDP	48501	BDP_279609
family_4	BUP	45399	BUP_205684
family_4	BDP	44522	BDP_282246
family_4	BDP	40950	BDP_324980
family_4	BUP	14137	BUP_26878
family_4	BDP	15398	BDP_367453
family_4	BDP	46933	BDP_178272
family_4	BUP	38765	BUP_357241
family_4	BDP	46764	BDP_250538
family_4	BDP	47394	BDP_342488
family_4	BDP	46749	BDP_317854
family_4	BDP	47813	BDP_103066
family_4	BUP	48806	BUP_69652
family_4	BDP	48560	BDP_17453
family_4	BDP	46463	BDP_57183
family_4	BDP	48120	BDP_248135
family_4	BDP	48598	BDP_75740
family_4	BDP	45592	BDP_134679
family_4	BDP	48430	BDP_289956
family_4	BDP	45937	BDP_194063
family_4	BDP	48930	BDP_343761
family_4	BUP	27787	BUP_196569
family_4	BDP	50435	BDP_415675
family_4	BDP	46130	BDP_374936
family_4	BDP	46563	BDP_342818
family_4	BDP	47438	BDP_119700
family_4	BDP	50453	BDP_45123
family_4	BDP	46518	BDP_292641
family_4	BUP	20733	BUP_260418
family_4	BDP	45921	BDP_257470
family_4	BDP	47290	BDP_11854
family_4	BDP	47891	BDP_58196
family_4	BDP	49014	BDP_317560
family_4	BDP	22758	BDP_16614
family_4	BUP	22524	BUP_213971
family_4	BDP	42200	BDP_177976
family_4	BDP	47884	BDP_393256
family_4	BDP	46585	BDP_171029
family_4	BDP	47408	BDP_397083
family_4	BDP	46614	BDP_427809
family_4	BDP	49245	BDP_155592
family_4	BDP	44731	BDP_296202
family_4	BDP	46098	BDP_179761
family_4	BDP	22339	BDP_51247
family_4	BUP	46968	BUP_358764
family_4	BUP	39675	BUP_237666
family_4	BDP	47245	BDP_177191
family_4	BDP	50596	BDP_6456
family_4	BDP	48932	BDP_80499
family_4	BDP	51189	BDP_278116
family_4	BUP	39182	BUP_7326
family_4	BUP	21988	BUP_73032
family_4	BUP	21056	BUP_73106
family_4	BUP	28150	BUP_298054
family_4	BDP	48535	BDP_378318
family_4	BDP	46739	BDP_384755
family_4	BDP	46979	BDP_96204
family_4	BDP	47164	BDP_249205
family_4	BDP	50302	BDP_330949
family_4	BUP	43356	BUP_19782
family_4	BDP	84445	BDP_411171
family_4	BDP	48116	BDP_21617
family_4	BDP	38412	BDP_44860
family_4	BDP	48426	BDP_142936
family_4	BUP	36705	BUP_18822
family_4	BDP	46480	BDP_268531
family_4	BDP	46977	BDP_188501
family_4	BDP	47328	BDP_63151
family_4	BDP	49540	BDP_372831
family_4	BDP	50548	BDP_89907
family_4	BDP	49676	BDP_78414
family_4	BDP	47623	BDP_241300
family_4	BDP	44920	BDP_270543
family_4	BUP	36958	BUP_181519
family_4	BDP	49568	BDP_415316
family_4	BDP	48867	BDP_122264
family_4	BDP	45034	BDP_307215
family_4	BDP	49245	BDP_239781
family_4	BDP	44793	BDP_426847
family_4	BDP	47129	BDP_424396
family_4	BDP	47425	BDP_192194
family_4	BDP	48593	BDP_408264
family_4	BDP	47818	BDP_49608
family_4	BUP	44221	BUP_126864
family_4	BDP	45125	BDP_263781
family_4	BUP	21021	BUP_32083
family_4	BDP	21866	BDP_213909
family_4	BDP	49743	BDP_300879
family_4	BDP	44905	BDP_79631
family_4	BDP	49999	BDP_424118
family_4	BDP	47092	BDP_75554
family_4	BDP	47225	BDP_219493
family_4	BDP	48366	BDP_49675
family_4	BDP	47477	BDP_229893
family_4	BDP	47077	BDP_29029
family_4	BDP	47822	BDP_255387
family_4	BDP	46758	BDP_346247
family_4	BDP	48915	BDP_359332
family_4	BDP	51783	BDP_357655
family_4	BUP	18485	BUP_362091
family_4	BDP	45227	BDP_58094
family_4	BDP	46628	BDP_83660
family_4	BDP	47523	BDP_360488
family_4	BDP	47919	BDP_64283
family_4	BDP	52376	BDP_258861
family_4	BDP	46849	BDP_9543
family_4	BDP	47787	BDP_92528
family_4	BDP	54113	BDP_407022
family_4	BDP	45816	BDP_54819
family_4	BDP	46039	BDP_361380
family_4	BDP	46382	BDP_378628
family_4	BDP	45411	BDP_10275
family_4	BDP	49232	BDP_323993
family_4	BDP	46037	BDP_69415
family_4	BDP	48708	BDP_423783
family_4	BDP	47476	BDP_36206
family_4	BDP	47486	BDP_198568
family_4	BDP	48355	BDP_91747
family_4	BDP	45700	BDP_27940
family_4	BDP	45910	BDP_360367
family_4	BDP	47073	BDP_222738
family_4	BUP	25696	BUP_37430
family_4	BDP	47835	BDP_23846
family_4	BDP	46541	BDP_315859
family_4	BDP	47981	BDP_76504
family_4	BDP	48385	BDP_300708
family_4	BDP	48564	BDP_21969
family_4	BDP	48626	BDP_286703
family_4	BDP	43802	BDP_23197
family_4	BDP	45924	BDP_212457
family_4	BDP	42577	BDP_293722
family_4	BDP	46792	BDP_77497
family_4	BDP	46865	BDP_63688
family_4	BDP	47729	BDP_54448
family_4	BDP	48829	BDP_124
family_4	BDP	49921	BDP_85127
family_4	BDP	47788	BDP_92216
family_4	BDP	45716	BDP_348999
family_4	BDP	47908	BDP_279594
family_4	BDP	45572	BDP_205321
family_4	BDP	45469	BDP_174212
family_4	BDP	47307	BDP_15143
family_4	BDP	50533	BDP_355865
family_4	BUP	19543	BUP_32393
family_4	BDP	48033	BDP_25499
family_4	BDP	47390	BDP_207755
family_4	BDP	47623	BDP_10235
family_4	BUP	44279	BUP_324838
family_4	BDP	49256	BDP_255620
family_4	BDP	48490	BDP_84113
family_4	BDP	44945	BDP_182004
family_4	BDP	47737	BDP_427171
family_4	BUP	18831	BUP_268632
family_4	BUP	16912	BUP_36629
family_4	BDP	48228	BDP_256091
family_4	BDP	47071	BDP_328106
family_4	BDP	46520	BDP_120366
family_4	BDP	46339	BDP_103581
family_4	BDP	47495	BDP_267498
family_4	BDP	49553	BDP_265488
family_4	BDP	46353	BDP_344371
family_4	BDP	16377	BDP_86774
family_4	BDP	43499	BDP_20647
family_4	BDP	50179	BDP_305620
family_4	BDP	47309	BDP_125575
family_4	BDP	44347	BDP_44378
family_4	BDP	46036	BDP_408213
family_4	BDP	45109	BDP_50215
family_4	BDP	46599	BDP_45220
family_4	BUP	32439	BUP_128678
family_4	BUP	35927	BUP_312413
family_4	BDP	48392	BDP_220400
family_4	BDP	48406	BDP_16768
family_4	BDP	48610	BDP_307510
family_4	BUP	10892	BUP_233898
family_4	BUP	40955	BUP_90848
family_4	BDP	48394	BDP_349642
family_4	BDP	46176	BDP_255244
family_4	BDP	49761	BDP_400955
family_4	BDP	46995	BDP_95058
family_4	BDP	43521	BDP_156459
family_4	BDP	47522	BDP_171973
family_4	BDP	47664	BDP_212022
family_4	BUP	112455	BUP_302566
family_4	BUP	21900	BUP_58968
family_4	BUP	39714	BUP_168617
family_4	BUP	44781	BUP_156879
family_4	BDP	44952	BDP_427679
family_4	BDP	45972	BDP_289553
family_4	BDP	39233	BDP_380266
family_4	BDP	52833	BDP_349837
family_4	BUP	43579	BUP_205781
family_4	BDP	47943	BDP_188419
family_4	BDP	50774	BDP_81550
family_4	BDP	53925	BDP_381633
family_4	BUP	32975	BUP_117533
family_4	BDP	46428	BDP_411508
family_4	BUP	47566	BUP_36965
family_4	BUP	46905	BUP_157069
family_4	BDP	47642	BDP_247220
family_4	BDP	17595	BDP_233142
family_4	BDP	20851	BDP_53368
family_4	BDP	44914	BDP_14634
family_4	BDP	45134	BDP_69786
family_4	BDP	46010	BDP_264968
family_4	BDP	46700	BDP_42869
family_4	BDP	50527	BDP_315378
family_4	BDP	49099	BDP_61787
family_4	BUP	96506	BUP_113883
family_4	BDP	46072	BDP_86918
family_4	BDP	46210	BDP_134908
family_4	BDP	52970	BDP_344146
family_4	BDP	48210	BDP_33021
family_4	BDP	46998	BDP_222214
family_4	BDP	48871	BDP_89681
family_4	BUP	38935	BUP_82670
family_4	BDP	47443	BDP_179561
family_4	BDP	45122	BDP_131932
family_4	BDP	46235	BDP_42657
family_4	BDP	48912	BDP_19678
family_4	BUP	44339	BUP_340953
family_4	BDP	44567	BDP_407668
family_4	BUP	42553	BUP_194551
family_4	BDP	47441	BDP_151097
family_4	BDP	48402	BDP_228468
family_4	BDP	45920	BDP_27926
family_4	BDP	46446	BDP_595
family_4	BDP	47289	BDP_16450
family_4	BUP	37634	BUP_18125
family_4	BDP	49366	BDP_427413
family_4	BDP	45761	BDP_309137
family_4	BDP	47460	BDP_159122
family_4	BDP	45584	BDP_251389
family_4	BUP	21056	BUP_223129
family_4	BDP	48455	BDP_160617
family_4	BDP	44156	BDP_262509
family_4	BDP	45391	BDP_156464
family_4	BDP	44910	BDP_66565
family_4	BDP	45550	BDP_184395
family_4	BDP	46544	BDP_2815
family_4	BDP	51162	BDP_30032
family_4	BDP	45252	BDP_140909
family_4	BDP	44903	BDP_136565
family_4	BUP	37730	BUP_66409
family_4	BUP	42615	BUP_239228
family_4	BDP	45361	BDP_154171
family_4	BUP	85511	BUP_25554
family_4	BDP	50429	BDP_335936
family_4	BDP	50431	BDP_305801
family_4	BDP	47995	BDP_281075
family_4	BDP	47208	BDP_237196
family_4	BDP	50184	BDP_295545
family_4	BDP	71178	BDP_116426
family_4	BDP	49410	BDP_354709
family_4	BDP	48771	BDP_412217
family_4	BDP	48926	BDP_196099
family_4	BDP	49973	BDP_93692
family_4	BDP	48667	BDP_398243
family_4	BDP	47310	BDP_428514
family_4	BDP	46602	BDP_420176
family_4	BDP	46894	BDP_265739
family_4	BDP	45541	BDP_428029
family_4	BDP	45074	BDP_287334
family_4	BDP	49732	BDP_248446
family_4	BDP	49005	BDP_290812
family_4	BDP	43354	BDP_54426
family_4	BDP	38446	BDP_209433
family_4	BDP	46159	BDP_61967
family_4	BUP	19123	BUP_194571
family_4	BDP	49557	BDP_204237
family_4	BUP	45423	BUP_81163
family_4	BDP	46434	BDP_139609
family_4	BDP	47668	BDP_308409
family_4	BDP	48043	BDP_265334
family_4	BDP	50628	BDP_371612
family_4	BDP	16294	BDP_274397
family_4	BDP	48391	BDP_345005
family_4	BUP	88672	BUP_69981
family_4	BDP	49197	BDP_146289
family_4	BDP	47460	BDP_97150
family_4	BDP	48821	BDP_159952
family_4	BDP	49020	BDP_157232
family_4	BDP	48088	BDP_135552
family_4	BDP	50590	BDP_83400
family_4	BUP	21999	BUP_18175
family_4	BDP	19067	BDP_190843
family_4	BDP	50104	BDP_81742
family_4	BDP	47783	BDP_234996
family_4	BDP	49608	BDP_88824
family_4	BDP	51680	BDP_315644
family_4	BDP	44381	BDP_140521
family_4	BDP	50735	BDP_4993
family_4	BDP	50025	BDP_257658
family_4	BDP	47230	BDP_7300
family_4	BDP	50945	BDP_289578
family_4	BUP	15180	BUP_341318
family_4	BDP	48170	BDP_140522
family_4	BDP	47132	BDP_8086
family_4	BDP	46886	BDP_122052
family_4	BDP	53066	BDP_167769
family_4	BDP	50078	BDP_91109
family_4	BDP	49870	BDP_321029
family_4	BDP	46658	BDP_211154
family_4	BUP	95575	BUP_205514
family_4	BDP	51844	BDP_182657
family_4	BDP	50348	BDP_92139
family_4	BDP	47613	BDP_189397
family_4	BDP	48439	BDP_172790
family_4	BDP	48964	BDP_287058
family_4	BDP	39634	BDP_288449
family_4	BDP	49709	BDP_218085
family_4	BDP	50926	BDP_263516
family_4	BUP	8349	BUP_363493
family_4	BDP	46015	BDP_15618
family_4	BDP	50270	BDP_168
family_4	BDP	41803	BDP_324099
family_4	BDP	46189	BDP_256970
family_4	BDP	32891	BDP_339649
family_4	BDP	51003	BDP_355815
family_4	BDP	50778	BDP_420121
family_4	BDP	52643	BDP_398767
family_4	BUP	8870	BUP_339260
family_4	BUP	10075	BUP_20863
family_4	BDP	46593	BDP_29050
family_4	BUP	21245	BUP_254715
family_4	BDP	52393	BDP_383045
